TreeDepth,Allocation,Tag,PoolType,NumberOfBytes,Status
0,0x92f15000,CM25,PagedPool,0x1000,Allocated
0,0x93713000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f11000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9430e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944a7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9470f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948a4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b0c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ca5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96707000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x968ac000,Obtb,PagedPool,0x1000,Allocated
0,0x842ef000,Mmdl,NonPagedPool,0x1fc8,Allocated
0,0x85ee8000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a6d6000,MmRe,PagedPool,0x3060,Allocated
0,0x8bd49000,CIcr,PagedPool,0x15f8,Allocated
0,0x85d71000,Cont,NonPagedPool,0x1000,Allocated
0,0xa135b000,CMA,PagedPool,0x1000,Allocated
0,0x965be000,CM25,PagedPool,0x1000,Allocated
0,0x92dac000,CM25,PagedPool,0x1000,Allocated
0,0x931ab000,CM25,PagedPool,0x1000,Allocated
0,0x929ad000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c04000,CM25,PagedPool,0x1000,Allocated
0,0x93003000,CM25,PagedPool,0x1000,Allocated
0,0x92805000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c00000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93da8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9441e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945b6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9481d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949b5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c1c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94db4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9f432000,CMA,PagedPool,0x1000,Allocated
0,0x857e5000,Dev,NonPagedPool,0x1130,Allocated
0,0x85fe7000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a7d9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85e4f000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a671000,MmRe,PagedPool,0x1c40,Allocated
0,0x9129d000,CM25,PagedPool,0x1000,Allocated
0,0x92e92000,CM25,PagedPool,0x1000,Allocated
0,0x93694000,CM25,PagedPool,0x1000,Allocated
0,0x92d0b000,CM25,PagedPool,0x1000,Allocated
0,0x9310c000,CM25,PagedPool,0x1000,Allocated
0,0x9290a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d0f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93e96000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94289000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94511000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94688000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94912000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a8b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d13000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96680000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x96519000,MmSt,Unknown choice 2147483649,0x6038,Allocated
0,0x9169c000,MmRe,PagedPool,0x1190,Allocated
0,0x850f5000,Cont,NonPagedPool,0x1000,Allocated
0,0x85cf6000,Cont,NonPagedPool,0x1000,Allocated
0,0x8b764000,CIcr,PagedPool,0x2480,Allocated
0,0x860f9000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a760000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9138e000,CM25,PagedPool,0x1000,Allocated
0,0x92b80000,CM25,PagedPool,0x1000,Allocated
0,0x92f81000,CM25,PagedPool,0x1000,Allocated
0,0x93787000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f85000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9479b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b98000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96793000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85dc5000,Cont,NonPagedPool,0x1000,Allocated
0,0x861ca000,VM3D,NonPagedPool,0x1000,Allocated
0,0x8d1e6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x87c25000,CM29,PagedPool,0x2000,Allocated
0,0x88c19000,CM16,PagedPool,0x1000,Allocated
0,0x84c29000,Cont,NonPagedPool,0x1000,Allocated
0,0x85c2d000,Cont,NonPagedPool,0x1000,Allocated
0,0x86022000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1636000,CMA,PagedPool,0x1000,Allocated
0,0x92c70000,CM25,PagedPool,0x1000,Allocated
0,0x93077000,CM25,PagedPool,0x1000,Allocated
0,0x92871000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c74000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x94869000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c68000,CM31,PagedPoolCacheAligned,0x4000,Allocated
0,0x96462000,Vga,PagedPool,0x1ac8,Allocated
0,0x85ed3000,Cont,NonPagedPool,0x1000,Allocated
0,0x862dc000,Cont,NonPagedPool,0xa000,Allocated
0,0x8413b000,WfpS,NonPagedPool,0xc638,Allocated
0,0x85d3c000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d11f000,CMA,PagedPool,0x1000,Allocated
0,0xa1721000,CMA,PagedPool,0x1000,Allocated
0,0x92d67000,CM25,PagedPool,0x1000,Allocated
0,0x93160000,CM25,PagedPool,0x1000,Allocated
0,0x92966000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d63000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9457d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9497e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d7f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85fa2000,Cont,NonPagedPool,0x1000,Allocated
0,0x85209000,Dev,NonPagedPool,0x6b10,Allocated
0,0x913f2000,CM25,PagedPool,0x1000,Allocated
0,0x92bfc000,CM25,PagedPool,0x1000,Allocated
0,0x92ffd000,CM25,PagedPool,0x1000,Allocated
0,0x9125a000,CM25,PagedPool,0x1000,Allocated
0,0x92e55000,CM25,PagedPool,0x1000,Allocated
0,0x93653000,CM25,PagedPool,0x1000,Allocated
0,0x937fb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93e51000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ff9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9424e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9464f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947e7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a4c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94be4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96647000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x967ef000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x88c85000,CM16,PagedPool,0x1000,Allocated
0,0x850b2000,Cont,NonPagedPool,0x1000,Allocated
0,0x85cb1000,Cont,NonPagedPool,0x1000,Allocated
0,0x8531a000,Cont,NonPagedPool,0x8000,Allocated
0,0x860be000,Cont,NonPagedPool,0x1000,Allocated
0,0x87cb9000,CMA,PagedPool,0x1000,Allocated
0,0x92cec000,CM25,PagedPool,0x1000,Allocated
0,0x930eb000,CM25,PagedPool,0x1000,Allocated
0,0x928ed000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ce8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9134b000,CM25,PagedPool,0x1000,Allocated
0,0x92b45000,CM25,PagedPool,0x1000,Allocated
0,0x92f44000,CM25,PagedPool,0x1000,Allocated
0,0x93742000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f40000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9435f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944f6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9475e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948f5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b5d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cf4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85d80000,Cont,NonPagedPool,0x1000,Allocated
0,0x8618f000,I6nb,NonPagedPool,0x1000,Allocated
0,0x965c1000,CM25,PagedPool,0x1000,Allocated
0,0x92dd3000,CM25,PagedPool,0x1000,Allocated
0,0x931d4000,CM25,PagedPool,0x1000,Allocated
0,0x9304c000,CM25,PagedPool,0x1000,Allocated
0,0x9284a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x929d2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c4f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93dd7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94451000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945c9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94852000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949ca000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c53000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94dcb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9cc73000,MmRe,PagedPool,0x1ca8,Allocated
0,0x85e9e000,Cont,NonPagedPool,0x1000,Allocated
0,0x912ce000,CM25,PagedPool,0x1000,Allocated
0,0x92ac0000,CM25,PagedPool,0x1000,Allocated
0,0x92ec1000,CM25,PagedPool,0x1000,Allocated
0,0x936c7000,CM25,PagedPool,0x1000,Allocated
0,0x92d3a000,CM25,PagedPool,0x1000,Allocated
0,0x9313d000,CM25,PagedPool,0x1000,Allocated
0,0x9293b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d3e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ec5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942da000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94520000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946db000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94923000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ad8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d22000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x966d3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x84f69000,Cont,NonPagedPool,0x1000,Allocated
0,0x85f6d000,Cont,NonPagedPool,0x1000,Allocated
0,0x86362000,ViMm,NonPagedPool,0x5000,Allocated
0,0x8a753000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x913bf000,CM25,PagedPool,0x1000,Allocated
0,0x92bb1000,CM25,PagedPool,0x1000,Allocated
0,0x92fb0000,CM25,PagedPool,0x1000,Allocated
0,0x937b6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91227000,CM25,PagedPool,0x1000,Allocated
0,0x92a29000,CM25,PagedPool,0x1000,Allocated
0,0x92e28000,CM25,PagedPool,0x1000,Allocated
0,0x9362e000,CM25,PagedPool,0x1000,Allocated
0,0x93e2c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93fb4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94233000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947aa000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a31000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ba9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9663a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x967a2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91626000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x917be000,CMA,PagedPool,0x1000,Allocated
0,0x88c48000,ArbA,PagedPool,0x1000,Allocated
0,0x85c7c000,Cont,NonPagedPool,0x1000,Allocated
0,0x86073000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1661000,CMA,PagedPool,0x1000,Allocated
0,0x92ca7000,CM25,PagedPool,0x1000,Allocated
0,0x930a0000,CM25,PagedPool,0x1000,Allocated
0,0x928a6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ca3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92b1e000,CM25,PagedPool,0x1000,Allocated
0,0x92f1f000,CM25,PagedPool,0x1000,Allocated
0,0x93719000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f1b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94304000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944bd000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94705000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948be000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b06000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cbf000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x968b6000,MmSt,Unknown choice 2147483649,0x3808,Allocated
0,0x9d098000,QPMM,PagedPool,0x41000,Allocated
0,0x842e5000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85ee2000,Cont,NonPagedPool,0x1000,Allocated
0,0x85d4b000,Cont,NonPagedPool,0x1000,Allocated
0,0x92d96000,CM25,PagedPool,0x1000,Allocated
0,0x93191000,CM25,PagedPool,0x1000,Allocated
0,0x92997000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9458c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c0e000,CM25,PagedPool,0x1000,Allocated
0,0x93009000,CM25,PagedPool,0x1000,Allocated
0,0x9280f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c0a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94414000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94817000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9498f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c16000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d8e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9681f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9f438000,LSfR,PagedPool,0x1058,Allocated
0,0x84bf4000,Cont,NonPagedPool,0x1000,Allocated
0,0x85ff1000,Cont,NonPagedPool,0x1000,Allocated
0,0x8525a000,Cont,NonPagedPool,0x8000,Allocated
0,0x85e59000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a7cf000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9128b000,CM25,PagedPool,0x1000,Allocated
0,0x92e84000,CM25,PagedPool,0x2000,Allocated
0,0x93682000,CM25,PagedPool,0x1000,Allocated
0,0x93e80000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9429f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9469e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a9d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x850c3000,Cont,NonPagedPool,0x1000,Allocated
0,0x8bcf8000,CIcr,PagedPool,0x1b60,Allocated
0,0x8532b000,Cont,NonPagedPool,0x8000,Allocated
0,0x860cf000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d0e3000,CIsc,PagedPool,0x1380,Allocated
0,0x888f5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa16d5000,CMA,PagedPool,0x1000,Allocated
0,0xa1133000,MmRe,PagedPool,0x1368,Allocated
0,0x91384000,CM25,PagedPool,0x1000,Allocated
0,0x92b8a000,CM25,PagedPool,0x1000,Allocated
0,0x92f8b000,CM25,PagedPool,0x1000,Allocated
0,0x9378d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f8f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94390000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94791000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b92000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96799000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85ddf000,Cont,NonPagedPool,0x1000,Allocated
0,0x87c2f000,CM16,PagedPool,0x1000,Allocated
0,0x84c23000,Cont,NonPagedPool,0x1000,Allocated
0,0x88c13000,ArbA,PagedPool,0x1000,Allocated
0,0x85c27000,Cont,NonPagedPool,0x1000,Allocated
0,0x86028000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d1fc000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa162c000,CMA,PagedPool,0x1000,Allocated
0,0x92c7a000,CM25,PagedPool,0x1000,Allocated
0,0x9307d000,CM25,PagedPool,0x1000,Allocated
0,0x9287b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c7e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94460000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94863000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92079000,MmRe,PagedPool,0x2228,Allocated
0,0x84aa8000,AmlH,NonPagedPool,0x10000,Allocated
0,0x8b697000,CIcr,PagedPool,0x74000,Allocated
0,0x88903000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa171f000,CMA,PagedPool,0x1000,Allocated
0,0x912ff000,CM25,PagedPool,0x1000,Allocated
0,0x92af1000,CM25,PagedPool,0x1000,Allocated
0,0x92ef0000,CM25,PagedPool,0x1000,Allocated
0,0x936f6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9356f000,CM25,PagedPool,0x1000,Allocated
0,0x92d69000,CM25,PagedPool,0x1000,Allocated
0,0x9316e000,CM25,PagedPool,0x1000,Allocated
0,0x92968000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x93ef4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942eb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94573000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946ea000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94970000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ae9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d71000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x966e2000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x857be000,Dev,NonPagedPool,0x10f8,Allocated
0,0x84203000,EtwB,NonPagedPool,0x10000,Allocated
0,0x85207000,IdeP,NonPagedPool,0x1808,Allocated
0,0x8a63a000,MmRe,PagedPool,0x1d18,Allocated
0,0x913e8000,CM25,PagedPool,0x1000,Allocated
0,0x92be6000,CM25,PagedPool,0x1000,Allocated
0,0x92fe7000,CM25,PagedPool,0x1000,Allocated
0,0x937e1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91250000,CM25,PagedPool,0x1000,Allocated
0,0x92a5e000,CM25,PagedPool,0x4000,Allocated
0,0x92e5f000,CM25,PagedPool,0x1000,Allocated
0,0x93659000,CM25,PagedPool,0x1000,Allocated
0,0x93e5b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93fe3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94244000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x943fc000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94645000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947fd000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a46000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94bfe000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9664d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85489000,Dev,NonPagedPool,0x30e8,Allocated
0,0x85c8b000,Cont,NonPagedPool,0x1000,Allocated
0,0x84314000,Uwrp,NonPagedPool,0x1000,Allocated
0,0x85f13000,Cont,NonPagedPool,0x1000,Allocated
0,0x86084000,Cont,NonPagedPool,0x1000,Allocated
0,0x92cd6000,CM25,PagedPool,0x1000,Allocated
0,0x930d1000,CM25,PagedPool,0x1000,Allocated
0,0x928d7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93cd2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91341000,CM25,PagedPool,0x1000,Allocated
0,0x92b4f000,CM25,PagedPool,0x1000,Allocated
0,0x92f4e000,CM25,PagedPool,0x1000,Allocated
0,0x93748000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94355000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944cc000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x94754000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948cf000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b57000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cce000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9675c000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x920d5000,MmSt,Unknown choice 2147483649,0x1160,Allocated
0,0x87d92000,ArbA,PagedPool,0x1000,Allocated
0,0x85598000,Cont,NonPagedPool,0x1000,Allocated
0,0x85d9a000,Cont,NonPagedPool,0x1000,Allocated
0,0x965d7000,CM25,PagedPool,0x1000,Allocated
0,0x931c2000,CM25,PagedPool,0x1000,Allocated
0,0x929c4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93dc1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c3d000,CM25,PagedPool,0x1000,Allocated
0,0x9303a000,CM25,PagedPool,0x1000,Allocated
0,0x9283c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c39000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94427000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945df000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94824000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949dc000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c25000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ddd000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9682c000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x9f5f3000,MmRe,PagedPool,0x5340,Allocated
0,0x85e68000,Cont,NonPagedPool,0x1000,Allocated
0,0x86267000,Cont,NonPagedPool,0xa000,Allocated
0,0x8a656000,MmRe,PagedPool,0x2ac0,Allocated
0,0x912c4000,CM25,PagedPool,0x1000,Allocated
0,0x92aca000,CM25,PagedPool,0x1000,Allocated
0,0x92ecb000,CM25,PagedPool,0x1000,Allocated
0,0x9352a000,CM29,PagedPool,0x2000,Allocated
0,0x92d2c000,CM25,PagedPool,0x1000,Allocated
0,0x9312b000,CM25,PagedPool,0x1000,Allocated
0,0x9292d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d28000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ecf000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942d0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94536000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946d1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94935000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d34000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9cd14000,MmSt,Unknown choice 2147483649,0x2000,Allocated
0,0x84f63000,Cont,NonPagedPool,0x1000,Allocated
0,0x85f67000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a759000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x913b5000,CM25,PagedPool,0x1000,Allocated
0,0x92bbb000,CM25,PagedPool,0x1000,Allocated
0,0x92fba000,CM25,PagedPool,0x1000,Allocated
0,0x937bc000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9121d000,CM25,PagedPool,0x1000,Allocated
0,0x92a13000,CM25,PagedPool,0x1000,Allocated
0,0x92e12000,CM25,PagedPool,0x1000,Allocated
0,0x93614000,CM25,PagedPool,0x1000,Allocated
0,0x93e16000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94209000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94608000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947a0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a0b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ba3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96600000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x967a8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x851ed000,Dev,NonPagedPool,0x6b10,Allocated
0,0x855ec000,FxLg,NonPagedPool,0x1000,Allocated
0,0x85c76000,Cont,NonPagedPool,0x1000,Allocated
0,0x85dee000,Cont,NonPagedPool,0x1000,Allocated
0,0x86079000,Cont,NonPagedPool,0x1000,Allocated
0,0xa125e000,CM16,PagedPoolCacheAligned,0x1000,Allocated
0,0xa165f000,CMA,PagedPool,0x1000,Allocated
0,0x92ca9000,CM25,PagedPool,0x1000,Allocated
0,0x930ae000,CM25,PagedPool,0x1000,Allocated
0,0x928a8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93cad000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9130e000,CM25,PagedPool,0x1000,Allocated
0,0x92b00000,CM25,PagedPool,0x1000,Allocated
0,0x92f01000,CM25,PagedPool,0x1000,Allocated
0,0x93707000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9431a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944b3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9471b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948b0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b18000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cb1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96713000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9170f000,MmRe,PagedPool,0x4dc0,Allocated
0,0x920aa000,MmSt,Unknown choice 2147483649,0x50c0,Allocated
0,0x85efc000,Cont,NonPagedPool,0x1000,Allocated
0,0x8e968000,MmRe,PagedPool,0x2f40,Allocated
0,0x85d45000,Cont,NonPagedPool,0x1000,Allocated
0,0x9658a000,CM25,PagedPool,0x1000,Allocated
0,0x92d98000,CM25,PagedPool,0x1000,Allocated
0,0x9319f000,CM25,PagedPool,0x1000,Allocated
0,0x92999000,CM31,PagedPoolCacheAligned,0x1000,Allocated
