TreeDepth,Offset,RecordType,RecordNumber,LinkCount,MFTType,Permissions,AttributeType,Created,Modified,Updated,Accessed,Filename
1,0x8866b9b0,FILE,26286,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,capiprovider.dll.mui
0,0x8866bc50,FILE,26287,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:24.000000 ,2010-11-21 00:38:24.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:24.000000 ,N/A
1,0x8866bcb0,FILE,26287,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CAPISP~1.MUI
1,0x8866bd28,FILE,26287,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,capisp.dll.mui
1,0x8866bda0,FILE,26287,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,capisp.dll.mui
0,0x88671050,FILE,26308,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:26.000000 ,2010-11-21 00:38:26.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:26.000000 ,N/A
1,0x886710b0,FILE,26308,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CFGBKE~1.MUI
1,0x88671128,FILE,26308,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cfgbkend.dll.mui
1,0x886711a8,FILE,26308,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cfgbkend.dll.mui
0,0x88671450,FILE,26309,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:31.000000 ,2010-11-21 00:38:31.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:31.000000 ,N/A
1,0x886714b0,FILE,26309,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CHARMA~1.MUI
1,0x88671528,FILE,26309,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,charmap.exe.mui
1,0x886715a0,FILE,26309,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,charmap.exe.mui
0,0x88671850,FILE,26310,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:25.000000 ,2010-11-21 00:38:25.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:26.000000 ,N/A
1,0x886718b0,FILE,26310,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CHKDSK~1.MUI
1,0x88671928,FILE,26310,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,chkdsk.exe.mui
1,0x886719a0,FILE,26310,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,chkdsk.exe.mui
0,0x88671c50,FILE,26311,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:27.000000 ,2010-11-21 00:38:27.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:27.000000 ,N/A
1,0x88671cb0,FILE,26311,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,chkntfs.exe.mui
1,0x88671d28,FILE,26311,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CHKNTF~1.MUI
1,0x88671da0,FILE,26311,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,chkntfs.exe.mui
0,0x88673050,FILE,26316,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:25.000000 ,2010-11-21 00:38:25.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:25.000000 ,N/A
1,0x886730b0,FILE,26316,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cic.dll.mui
1,0x88673120,FILE,26316,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CICDLL~1.MUI
1,0x88673198,FILE,26316,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cic.dll.mui
0,0x88673450,FILE,26317,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:25.000000 ,2010-11-21 00:38:25.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:25.000000 ,N/A
1,0x886734b0,FILE,26317,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CIPHER~1.MUI
1,0x88673528,FILE,26317,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cipher.exe.mui
1,0x886735a0,FILE,26317,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cipher.exe.mui
0,0x88673850,FILE,26318,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:25.000000 ,2010-11-21 00:38:25.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:25.000000 ,N/A
1,0x886738b0,FILE,26318,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,clb.dll.mui
1,0x88673920,FILE,26318,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CLBDLL~1.MUI
1,0x88673998,FILE,26318,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,clb.dll.mui
0,0x88673c50,FILE,26319,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:31.000000 ,2010-11-21 00:38:31.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:34.000000 ,N/A
1,0x88673cb0,FILE,26319,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,CLEANM~1.MUI
1,0x88673d28,FILE,26319,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cleanmgr.exe.mui
1,0x88673da8,FILE,26319,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cleanmgr.exe.mui
0,0x8867a050,FILE,26344,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:25.000000 ,2010-11-21 00:38:25.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:25.000000 ,N/A
1,0x8867a0b0,FILE,26344,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cofire.exe.mui
1,0x8867a128,FILE,26344,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,COFIRE~1.MUI
1,0x8867a1a0,FILE,26344,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cofire.exe.mui
0,0x8867a450,FILE,26345,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:25.000000 ,2010-11-21 00:38:25.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:25.000000 ,N/A
1,0x8867a4b0,FILE,26345,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cofiredm.dll.mui
1,0x8867a530,FILE,26345,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,COFIRE~2.MUI
1,0x8867a5a8,FILE,26345,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,cofiredm.dll.mui
0,0x8867a850,FILE,26346,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:35.000000 ,2010-11-21 00:38:35.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:35.000000 ,N/A
1,0x8867a8b0,FILE,26346,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,COLLAB~1.MUI
1,0x8867a928,FILE,26346,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,collab.cpl.mui
1,0x8867a9a0,FILE,26346,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,collab.cpl.mui
0,0x8867ac50,FILE,26347,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:36.000000 ,2010-11-21 00:38:36.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:37.000000 ,N/A
1,0x8867acb0,FILE,26347,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,COLORC~1.MUI
1,0x8867ad28,FILE,26347,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,colorcpl.exe.mui
1,0x8867ada8,FILE,26347,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,colorcpl.exe.mui
0,0x8867b050,FILE,26348,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:36.000000 ,2010-11-21 00:38:36.000000 ,2023-04-25 01:34:02.000000 ,2010-11-21 00:38:37.000000 ,N/A
1,0x8867b0b0,FILE,26348,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,COLORU~1.MUI
1,0x8867b128,FILE,26348,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,colorui.dll.mui
1,0x8867b1a0,FILE,26348,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,colorui.dll.mui
0,0x8867b450,FILE,26349,4,File,N/A,STANDARD_INFORMATION,2009-07-14 00:55:32.000000 ,2009-07-14 00:55:33.000000 ,2023-04-25 01:34:02.000000 ,2009-07-14 00:55:33.000000 ,N/A
1,0x8867b4b0,FILE,26349,4,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,comctl32.dll.mui
1,0x8867b530,FILE,26349,4,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,COMCTL~1.MUI
1,0x8867b5a8,FILE,26349,4,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,comctl32.dll.mui
1,0x8867b628,FILE,26349,4,File,Archive,FILE_NAME,2009-07-14 00:55:32.000000 ,2009-07-14 00:55:33.000000 ,2023-04-25 01:34:02.000000 ,2009-07-14 00:55:33.000000 ,comctl32.dll.mui
0,0x8867b850,FILE,26350,2,File,N/A,STANDARD_INFORMATION,2009-07-14 02:19:09.000000 ,2009-07-14 02:18:18.000000 ,2023-04-25 01:34:02.000000 ,2009-07-14 02:18:18.000000 ,N/A
1,0x8867b8b0,FILE,26350,2,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,x86_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_6.1.7600.16385_en-us_62a019eef7369a97_comctl32.dll.mui_0da4e682
1,0x8867ba08,FILE,26350,2,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,X8F3FB~1.MUI
0,0x8867bc50,FILE,26351,3,File,N/A,STANDARD_INFORMATION,2009-07-14 00:55:31.000000 ,2009-07-14 00:55:32.000000 ,2023-04-25 01:34:02.000000 ,2009-07-14 00:55:32.000000 ,N/A
1,0x8867bcb0,FILE,26351,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,COMDLG~1.MUI
1,0x8867bd28,FILE,26351,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,comdlg32.dll.mui
1,0x8867bda8,FILE,26351,3,File,Archive,FILE_NAME,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,2023-04-25 01:34:02.000000 ,comdlg32.dll.mui
0,0x8a280050,FILE,0,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A
1,0x8a2800b0,FILE,0,1,File,0x6,FILE_NAME,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,$MFT
0,0x8a280450,FILE,1,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A
1,0x8a2804b0,FILE,1,1,File,0x6,FILE_NAME,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,$MFTMirr
0,0x8a280850,FILE,2,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A
1,0x8a2808b0,FILE,2,1,File,0x6,FILE_NAME,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,$LogFile
0,0x8a280c50,FILE,3,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A
1,0x8a280c98,FILE,3,1,File,0x6,FILE_NAME,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,$Volume
0,0x8a3f2050,FILE,8136,2,DirInUse,N/A,STANDARD_INFORMATION,2010-11-20 21:29:09.000000 ,2010-11-20 21:29:09.000000 ,2023-04-25 01:34:31.000000 ,2010-11-20 21:29:09.000000 ,N/A
1,0x8a3f20b0,FILE,8136,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,X83EA6~1.175
1,0x8a3f2128,FILE,8136,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0,0x8a3f2450,FILE,8137,2,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:31.000000 ,2010-11-21 00:38:31.000000 ,2023-04-25 01:34:31.000000 ,2010-11-21 00:38:31.000000 ,N/A
1,0x8a3f24b0,FILE,8137,2,DirInUse,0x0,FILE_NAME,2010-11-21 00:38:31.000000 ,2010-11-21 00:38:31.000000 ,2023-04-25 01:32:51.000000 ,2010-11-21 00:38:31.000000 ,X8612E~1.163
1,0x8a3f2528,FILE,8137,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.d..ackmodule.resources_31bf3856ad364e35_6.1.7600.16385_en-us_5a75b54a5c281198
0,0x8a3f2850,FILE,8138,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:50:01.000000 ,2009-07-14 04:50:01.000000 ,2023-04-25 01:34:31.000000 ,2009-07-14 04:50:01.000000 ,N/A
1,0x8a3f28b0,FILE,8138,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,X8CB47~2.163
1,0x8a3f2928,FILE,8138,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.d..eshootingpackmodule_31bf3856ad364e35_6.1.7600.16385_none_20faf59757524a29
0,0x8a3f2c50,FILE,8139,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:50:01.000000 ,2009-07-14 04:50:01.000000 ,2023-04-25 01:34:31.000000 ,2009-07-14 04:50:01.000000 ,N/A
1,0x8a3f2cb0,FILE,8139,2,DirInUse,0x0,FILE_NAME,2009-07-14 04:50:01.000000 ,2009-07-14 04:50:01.000000 ,2023-04-25 01:32:51.000000 ,2009-07-14 04:50:01.000000 ,X82CEB~2.163
1,0x8a3f2d28,FILE,8139,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.diagnosis.sdengine_31bf3856ad364e35_6.1.7600.16385_none_d0f4444df9bb8cdb
0,0x8a3f3050,FILE,8140,2,DirInUse,N/A,STANDARD_INFORMATION,2010-11-20 21:29:23.000000 ,2010-11-20 21:29:23.000000 ,2023-04-25 01:34:31.000000 ,2010-11-20 21:29:23.000000 ,N/A
1,0x8a3f30b0,FILE,8140,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,X85547~1.175
1,0x8a3f3128,FILE,8140,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.0.7601.17514_none_83801b5eed6392d9
0,0x8a3f3450,FILE,8141,2,DirInUse,N/A,STANDARD_INFORMATION,2010-11-20 21:29:18.000000 ,2010-11-20 21:29:18.000000 ,2023-04-25 01:34:31.000000 ,2010-11-20 21:29:18.000000 ,N/A
1,0x8a3f34b0,FILE,8141,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,X83539~1.175
1,0x8a3f3528,FILE,8141,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80
0,0x8a3f3850,FILE,8142,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:31.000000 ,2009-07-14 02:37:31.000000 ,2023-04-25 01:34:31.000000 ,2009-07-14 02:37:31.000000 ,N/A
1,0x8a3f38b0,FILE,8142,2,DirInUse,0x0,FILE_NAME,2009-07-14 02:37:31.000000 ,2009-07-14 02:37:31.000000 ,2023-04-25 01:32:51.000000 ,2009-07-14 02:37:31.000000 ,X81BDC~1.163
1,0x8a3f3928,FILE,8142,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.h...sdhost-driverclass_31bf3856ad364e35_6.1.7600.16385_none_c2c7ce9c29831b60
0,0x8a3f3c50,FILE,8143,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:31.000000 ,2009-07-14 02:37:31.000000 ,2023-04-25 01:34:31.000000 ,2009-07-14 02:37:31.000000 ,N/A
1,0x8a3f3cb0,FILE,8143,2,DirInUse,0x0,FILE_NAME,2009-07-14 02:37:31.000000 ,2009-07-14 02:37:31.000000 ,2023-04-25 01:32:51.000000 ,2009-07-14 02:37:31.000000 ,X89138~1.163
1,0x8a3f3d28,FILE,8143,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,2023-04-25 01:32:51.000000 ,x86_microsoft.windows.h..battery-driverclass_31bf3856ad364e35_6.1.7600.16385_none_19b42feba82cb4e6
0,0x8a407050,FILE,42268,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:34:38.000000 ,2009-06-10 21:15:18.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,N/A
1,0x8a4070b0,FILE,42268,1,File,Archive,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,jpn_boot.ttf
0,0x8a407450,FILE,42269,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:34:38.000000 ,2009-06-10 21:15:18.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,N/A
1,0x8a4074b0,FILE,42269,1,File,Archive,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,kor_boot.ttf
0,0x8a407850,FILE,42270,2,File,N/A,STANDARD_INFORMATION,2023-04-25 01:34:38.000000 ,2009-06-10 21:15:18.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,N/A
1,0x8a4078b0,FILE,42270,2,File,Archive,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,WGL4_B~1.TTF
1,0x8a407928,FILE,42270,2,File,Archive,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,wgl4_boot.ttf
0,0x8a407c50,FILE,42271,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:34:38.000000 ,2023-04-24 14:51:48.000000 ,2023-04-24 14:51:48.000000 ,2023-04-24 14:41:16.000000 ,N/A
1,0x8a407cb0,FILE,42271,1,File,Archive,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,BCD
0,0x8a408050,FILE,42272,1,File,N/A,STANDARD_INFORMATION,2023-04-25 01:34:38.000000 ,2023-04-24 14:51:48.000000 ,2023-04-24 14:51:48.000000 ,2023-04-25 01:34:38.000000 ,N/A
1,0x8a4080b0,FILE,42272,1,File,ArchiveHiddenSystem,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,BCD.LOG
0,0x8a408450,FILE,42273,2,File,N/A,STANDARD_INFORMATION,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,N/A
1,0x8a4084b0,FILE,42273,2,File,ArchiveHiddenSystem,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,BCD.LOG1
1,0x8a408520,FILE,42273,2,File,ArchiveHiddenSystem,FILE_NAME,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,BCD~1.LOG
0,0x8a408850,FILE,42274,2,File,N/A,STANDARD_INFORMATION,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,2023-04-25 01:34:38.000000 ,N/A
