TreeDepth,PID,Process,Offset,StartVPN,EndVPN,Tag,Protection,CommitCharge,PrivateMemory,Parent,File,Fileoutput
0,3484,svchost.exe,0x8671bb98,0x750d0000,0x7510afff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x859cdbd0,\\Windows\\System32\\rsaenh.dll,Disabled
0,3484,svchost.exe,0x857bdde0,0x75010000,0x7504cfff,Vad ,PAGE_EXECUTE_WRITECOPY,6,0,0x8671bb98,\\Windows\\System32\\bcryptprimitives.dll,Disabled
0,3484,svchost.exe,0x82402358,0x75e40000,0x75f13fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x86686da0,\\Windows\\System32\\kernel32.dll,Disabled
0,3484,svchost.exe,0x85e31eb0,0x758b0000,0x758bbfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x82402358,\\Windows\\System32\\cryptbase.dll,Disabled
0,3484,svchost.exe,0x85fb9978,0x75530000,0x75567fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x85e31eb0,\\Windows\\System32\\ncrypt.dll,Disabled
0,3484,svchost.exe,0x85be89c0,0x75510000,0x75526fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85fb9978,\\Windows\\System32\\bcrypt.dll,Disabled
0,3484,svchost.exe,0x855d8508,0x75450000,0x75457fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85be89c0,\\Windows\\System32\\credssp.dll,Disabled
0,3484,svchost.exe,0x85acf840,0x75820000,0x75827fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85fb9978,\\Windows\\System32\\secur32.dll,Disabled
0,3484,svchost.exe,0x85acf7f8,0x75840000,0x7585afff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85acf840,\\Windows\\System32\\sspicli.dll,Disabled
0,3484,svchost.exe,0x866a1798,0x759a0000,0x759abfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85e31eb0,\\Windows\\System32\\msasn1.dll,Disabled
0,3484,svchost.exe,0x825797b8,0x75930000,0x7593afff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866a1798,\\Windows\\System32\\profapi.dll,Disabled
0,3484,svchost.exe,0x85a0a008,0x75920000,0x7592dfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x825797b8,\\Windows\\System32\\RpcRtRemote.dll,Disabled
0,3484,svchost.exe,0x866a0798,0x75b60000,0x75ba9fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x866a1798,\\Windows\\System32\\KernelBase.dll,Disabled
0,3484,svchost.exe,0x86877b70,0x75a40000,0x75b5cfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x866a0798,\\Windows\\System32\\crypt32.dll,Disabled
0,3484,svchost.exe,0x86875eb0,0x75bb0000,0x75bdcfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866a0798,\\Windows\\System32\\wintrust.dll,Disabled
0,3484,svchost.exe,0x85aa73d0,0x75c30000,0x75e2afff,Vad ,PAGE_EXECUTE_WRITECOPY,6,0,0x86875eb0,\\Windows\\System32\\iertutil.dll,Disabled
0,3484,svchost.exe,0x825024e8,0x777e0000,0x7791bfff,Vad ,PAGE_EXECUTE_WRITECOPY,9,0,0x82402358,\\Windows\\System32\\ntdll.dll,Disabled
0,3484,svchost.exe,0x8240fd08,0x77480000,0x774cdfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x825024e8,\\Windows\\System32\\gdi32.dll,Disabled
0,3484,svchost.exe,0x85f17dc8,0x762f0000,0x763b8fff,Vadm,PAGE_EXECUTE_WRITECOPY,2,0,0x8240fd08,\\Windows\\System32\\user32.dll,Disabled
0,3484,svchost.exe,0x855b3e68,0x760b0000,0x7614cfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x85f17dc8,\\Windows\\System32\\usp10.dll,Disabled
0,3484,svchost.exe,0x8587e730,0x76060000,0x760a4fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x855b3e68,\\Windows\\System32\\Wldap32.dll,Disabled
0,3484,svchost.exe,0x857c3f80,0x75f20000,0x76055fff,Vad ,PAGE_EXECUTE_WRITECOPY,12,0,0x8587e730,\\Windows\\System32\\urlmon.dll,Disabled
0,3484,svchost.exe,0x85bcbd08,0x76220000,0x762c0fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x855b3e68,\\Windows\\System32\\rpcrt4.dll,Disabled
0,3484,svchost.exe,0x8c5fe580,0x76190000,0x76212fff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x85bcbd08,\\Windows\\System32\\clbcatq.dll,Disabled
0,3484,svchost.exe,0x824b1588,0x762d0000,0x762eefff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85bcbd08,\\Windows\\System32\\imm32.dll,Disabled
0,3484,svchost.exe,0x8240c548,0x77210000,0x772bbfff,Vad ,PAGE_EXECUTE_WRITECOPY,8,0,0x85f17dc8,\\Windows\\System32\\msvcrt.dll,Disabled
0,3484,svchost.exe,0x85dc2948,0x76580000,0x765a9fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x8240c548,\\Windows\\System32\\imagehlp.dll,Disabled
0,3484,svchost.exe,0x82410ef8,0x763c0000,0x7651bfff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x85dc2948,\\Windows\\System32\\ole32.dll,Disabled
0,3484,svchost.exe,0x90ba9008,0x765b0000,0x771f9fff,Vad ,PAGE_EXECUTE_WRITECOPY,9,0,0x85dc2948,\\Windows\\System32\\shell32.dll,Disabled
0,3484,svchost.exe,0x82410738,0x772c0000,0x772d8fff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x8240c548,\\Windows\\System32\\sechost.dll,Disabled
0,3484,svchost.exe,0x8551ca50,0x775e0000,0x7766efff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x8240fd08,\\Windows\\System32\\oleaut32.dll,Disabled
0,3484,svchost.exe,0x8240e548,0x774d0000,0x774d9fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8551ca50,\\Windows\\System32\\lpk.dll,Disabled
0,3484,svchost.exe,0x85acfb38,0x774e0000,0x775d4fff,Vad ,PAGE_EXECUTE_WRITECOPY,8,0,0x8240e548,\\Windows\\System32\\wininet.dll,Disabled
0,3484,svchost.exe,0x82410b18,0x77670000,0x7770ffff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x8551ca50,\\Windows\\System32\\advapi32.dll,Disabled
0,3484,svchost.exe,0x824b1540,0x77710000,0x777dbfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x82410b18,\\Windows\\System32\\msctf.dll,Disabled
0,3484,svchost.exe,0x82403738,0x7ffb0000,0x7ffd2fff,Vad ,PAGE_READONLY,0,0,0x825024e8,N/A,Disabled
0,3484,svchost.exe,0x82500740,0x77a20000,0x77a20fff,Vad ,PAGE_EXECUTE_WRITECOPY,0,0,0x82403738,\\Windows\\System32\\apisetschema.dll,Disabled
0,3484,svchost.exe,0x90ba9068,0x77920000,0x77976fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x82500740,\\Windows\\System32\\shlwapi.dll,Disabled
0,3484,svchost.exe,0x8568b3c8,0x77980000,0x77984fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x90ba9068,\\Windows\\System32\\psapi.dll,Disabled
0,3484,svchost.exe,0x85c94fb8,0x7ffaf000,0x7ffaffff,Vadl,PAGE_READWRITE,1,1,0x82500740,N/A,Disabled
0,3484,svchost.exe,0x864c0b10,0x7f6f0000,0x7f7effff,Vad ,PAGE_READONLY,0,0,0x85c94fb8,N/A,Disabled
0,3484,svchost.exe,0x8654f1e8,0x7ffd9000,0x7ffd9fff,Vadl,PAGE_READWRITE,1,1,0x82403738,N/A,Disabled
0,3484,svchost.exe,0x8c00f718,0x7ffd5000,0x7ffd5fff,Vadl,PAGE_READWRITE,1,1,0x8654f1e8,N/A,Disabled
0,3484,svchost.exe,0x8650d170,0x7ffd4000,0x7ffd4fff,Vadl,PAGE_READWRITE,1,1,0x8c00f718,N/A,Disabled
0,3484,svchost.exe,0x86729860,0x7ffd7000,0x7ffd7fff,Vadl,PAGE_READWRITE,1,1,0x8c00f718,N/A,Disabled
0,3484,svchost.exe,0x866af740,0x7ffd6000,0x7ffd6fff,Vadl,PAGE_READWRITE,1,1,0x86729860,N/A,Disabled
0,3484,svchost.exe,0x82420f50,0x7ffdd000,0x7ffddfff,Vadl,PAGE_READWRITE,1,1,0x8654f1e8,N/A,Disabled
0,3484,svchost.exe,0x86569400,0x7ffda000,0x7ffdafff,Vadl,PAGE_READWRITE,1,1,0x82420f50,N/A,Disabled
0,3484,svchost.exe,0x82513b20,0x7ffde000,0x7ffdefff,Vadl,PAGE_READWRITE,1,1,0x82420f50,N/A,Disabled
0,3484,svchost.exe,0x85ac3428,0x7ffdf000,0x7ffdffff,Vadl,PAGE_READWRITE,1,1,0x82513b20,N/A,Disabled
0,2956,notepad.exe,0x861c4498,0x73310000,0x73360fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x825af9c8,\\Windows\\System32\\winspool.drv,Disabled
0,2956,notepad.exe,0x841b14f8,0x17a0000,0x17dffff,VadS,PAGE_READWRITE,25,1,0x861c4498,N/A,Disabled
0,2956,notepad.exe,0x8663bb18,0x1a0000,0x1a0fff,Vad ,PAGE_READONLY,0,0,0x841b14f8,N/A,Disabled
0,2956,notepad.exe,0x857cad98,0xf0000,0x12ffff,VadS,PAGE_READWRITE,26,1,0x8663bb18,N/A,Disabled
0,2956,notepad.exe,0x8429c978,0x40000,0x41fff,Vad ,PAGE_READONLY,0,0,0x857cad98,N/A,Disabled
0,2956,notepad.exe,0x8429ce90,0x20000,0x26fff,Vad ,PAGE_READONLY,0,0,0x8429c978,N/A,Disabled
0,2956,notepad.exe,0x86486698,0x10000,0x1ffff,Vad ,PAGE_READWRITE,0,0,0x8429ce90,N/A,Disabled
0,2956,notepad.exe,0x8428ab38,0x30000,0x33fff,Vad ,PAGE_READONLY,0,0,0x8429ce90,N/A,Disabled
0,2956,notepad.exe,0x8429dcf0,0x60000,0xc6fff,Vad ,PAGE_READONLY,0,0,0x8429c978,\\Windows\\System32\\locale.nls,Disabled
0,2956,notepad.exe,0x8c1d3418,0x50000,0x50fff,VadS,PAGE_READWRITE,1,1,0x8429dcf0,N/A,Disabled
0,2956,notepad.exe,0x84287308,0xd0000,0xd1fff,Vad ,PAGE_READWRITE,0,0,0x8429dcf0,N/A,Disabled
0,2956,notepad.exe,0x854350f8,0xe0000,0xe2fff,Vad ,PAGE_WRITECOPY,3,0,0x84287308,\\Windows\\System32\\en-US\\notepad.exe.mui,Disabled
0,2956,notepad.exe,0x8251dce0,0x180000,0x180fff,Vad ,PAGE_READWRITE,0,0,0x857cad98,N/A,Disabled
0,2956,notepad.exe,0x8428a6c0,0x160000,0x160fff,Vadm,PAGE_READWRITE,1,1,0x8251dce0,N/A,Disabled
0,2956,notepad.exe,0x8429de40,0x130000,0x15ffff,Vadm,PAGE_EXECUTE_WRITECOPY,4,0,0x8428a6c0,\\Windows\\System32\\notepad.exe,Disabled
0,2956,notepad.exe,0x8422e388,0x170000,0x170fff,Vadm,PAGE_READWRITE,1,1,0x8428a6c0,N/A,Disabled
0,2956,notepad.exe,0x8665ccc0,0x190000,0x191fff,Vad ,PAGE_READONLY,0,0,0x8251dce0,N/A,Disabled
0,2956,notepad.exe,0x86422df0,0x13a0000,0x13affff,VadS,PAGE_READWRITE,1,1,0x8663bb18,N/A,Disabled
0,2956,notepad.exe,0x842782a8,0x4a0000,0x5a0fff,Vadm,PAGE_READONLY,0,0,0x86422df0,N/A,Disabled
0,2956,notepad.exe,0x8661dbd8,0x200000,0x20ffff,VadS,PAGE_READWRITE,16,1,0x842782a8,N/A,Disabled
0,2956,notepad.exe,0x84284258,0x1c0000,0x1c0fff,Vad ,PAGE_READONLY,0,0,0x8661dbd8,N/A,Disabled
0,2956,notepad.exe,0x842842a0,0x1b0000,0x1b0fff,Vad ,PAGE_READONLY,0,0,0x84284258,N/A,Disabled
0,2956,notepad.exe,0x86485658,0x1e0000,0x1effff,VadS,PAGE_NOACCESS,1,1,0x84284258,N/A,Disabled
0,2956,notepad.exe,0x866982c0,0x1d0000,0x1d6fff,Vad ,PAGE_READONLY,0,0,0x86485658,\\Windows\\Registration\\R000000000006.clb,Disabled
0,2956,notepad.exe,0x86698278,0x1f0000,0x1f1fff,Vad ,PAGE_READONLY,0,0,0x86485658,N/A,Disabled
0,2956,notepad.exe,0x8424b418,0x2a0000,0x2a1fff,Vad ,PAGE_READONLY,0,0,0x8661dbd8,N/A,Disabled
0,2956,notepad.exe,0x8424b460,0x290000,0x29cfff,Vad ,PAGE_WRITECOPY,13,0,0x8424b418,\\Windows\\System32\\en-US\\comdlg32.dll.mui,Disabled
0,2956,notepad.exe,0x85b26498,0x210000,0x28ffff,VadS,PAGE_READWRITE,1,1,0x8424b460,N/A,Disabled
0,2956,notepad.exe,0x84285d38,0x2d0000,0x3cffff,Vadm,PAGE_READWRITE,249,1,0x8424b418,N/A,Disabled
0,2956,notepad.exe,0x90abf318,0x2b0000,0x2cffff,VadS,PAGE_READWRITE,1,1,0x84285d38,N/A,Disabled
0,2956,notepad.exe,0x84242988,0x3d0000,0x497fff,Vad ,PAGE_READONLY,0,0,0x84285d38,N/A,Disabled
0,2956,notepad.exe,0x842a1008,0x1340000,0x1340fff,Vadm,PAGE_READWRITE,1,1,0x842782a8,N/A,Disabled
0,2956,notepad.exe,0x866312c0,0x12c0000,0x12c0fff,Vadm,PAGE_READWRITE,1,1,0x842a1008,N/A,Disabled
0,2956,notepad.exe,0x82480398,0x11b0000,0x12a7fff,Vad ,PAGE_READONLY,0,0,0x866312c0,N/A,Disabled
0,2956,notepad.exe,0x8251a488,0x5b0000,0x11affff,Vad ,PAGE_READONLY,0,0,0x82480398,N/A,Disabled
0,2956,notepad.exe,0x84284538,0x12e0000,0x12e1fff,Vad ,PAGE_READONLY,0,0,0x866312c0,N/A,Disabled
0,2956,notepad.exe,0x842a8780,0x12d0000,0x12d1fff,Vad ,PAGE_READONLY,0,0,0x84284538,N/A,Disabled
0,2956,notepad.exe,0x8dc2e1d0,0x12f0000,0x12f0fff,VadS,PAGE_READWRITE,1,1,0x84284538,N/A,Disabled
0,2956,notepad.exe,0x84287008,0x1380000,0x1380fff,Vadm,PAGE_READWRITE,1,1,0x842a1008,N/A,Disabled
0,2956,notepad.exe,0x8429d4c8,0x1390000,0x1390fff,Vad ,PAGE_READWRITE,0,0,0x84287008,N/A,Disabled
0,2956,notepad.exe,0x8427dcd0,0x14f0000,0x153afff,Vadm,PAGE_READWRITE,75,1,0x86422df0,N/A,Disabled
0,2956,notepad.exe,0x84287130,0x13e0000,0x13fcfff,Vadm,PAGE_READWRITE,29,1,0x8427dcd0,N/A,Disabled
0,2956,notepad.exe,0x8cb49de0,0x13d0000,0x13d0fff,VadS,PAGE_READWRITE,1,1,0x84287130,N/A,Disabled
0,2956,notepad.exe,0x84284498,0x13b0000,0x13ccfff,Vadm,PAGE_READWRITE,29,1,0x8cb49de0,N/A,Disabled
0,2956,notepad.exe,0x8427dc80,0x1420000,0x1420fff,Vadm,PAGE_READWRITE,1,1,0x84287130,N/A,Disabled
0,2956,notepad.exe,0x86578618,0x1450000,0x148ffff,VadS,PAGE_READWRITE,19,1,0x8427dc80,N/A,Disabled
0,2956,notepad.exe,0x853442b8,0x1710000,0x174ffff,VadS,PAGE_READWRITE,19,1,0x8427dcd0,N/A,Disabled
0,2956,notepad.exe,0x8649d978,0x1580000,0x15bffff,VadS,PAGE_READWRITE,28,1,0x853442b8,N/A,Disabled
0,2956,notepad.exe,0x84287090,0x15c0000,0x16bffff,Vadm,PAGE_READWRITE,256,1,0x8649d978,N/A,Disabled
0,2956,notepad.exe,0x8662f868,0x1750000,0x1753fff,Vad ,PAGE_READONLY,0,0,0x853442b8,\\ProgramData\\Microsoft\\Windows\\Caches\\cversions.2.db,Disabled
0,2956,notepad.exe,0x8240acf0,0x1760000,0x179ffff,VadS,PAGE_READWRITE,20,1,0x8662f868,N/A,Disabled
0,2956,notepad.exe,0x842ab4b0,0x2be0000,0x2be1fff,Vad ,PAGE_READONLY,0,0,0x841b14f8,N/A,Disabled
0,2956,notepad.exe,0x8428ac40,0x28f0000,0x291ffff,Vad ,PAGE_READONLY,0,0,0x842ab4b0,\\ProgramData\\Microsoft\\Windows\\Caches\\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000007.db,Disabled
0,2956,notepad.exe,0x8427dc30,0x27f0000,0x2844fff,Vadm,PAGE_READWRITE,85,1,0x8428ac40,N/A,Disabled
0,2956,notepad.exe,0x8429c880,0x23e0000,0x26e6fff,Vad ,PAGE_READONLY,0,0,0x8427dc30,N/A,Disabled
0,2956,notepad.exe,0x8251dd28,0x2110000,0x23defff,Vad ,PAGE_READONLY,0,0,0x8429c880,\\Windows\\Globalization\\Sorting\\SortDefault.nls,Disabled
0,2956,notepad.exe,0x8251dd70,0x17e0000,0x210ffff,Vad ,PAGE_READONLY,0,0,0x8251dd28,\\Windows\\Fonts\\StaticCache.dat,Disabled
0,2956,notepad.exe,0x86491808,0x26f0000,0x27effff,VadS,PAGE_READWRITE,9,1,0x8429c880,N/A,Disabled
0,2956,notepad.exe,0x84287998,0x2860000,0x2861fff,Vad ,PAGE_READONLY,0,0,0x8427dc30,N/A,Disabled
0,2956,notepad.exe,0x842be340,0x2850000,0x2853fff,Vad ,PAGE_READONLY,0,0,0x84287998,\\ProgramData\\Microsoft\\Windows\\Caches\\cversions.2.db,Disabled
0,2956,notepad.exe,0x825d3be0,0x2870000,0x28affff,VadS,PAGE_READWRITE,19,1,0x84287998,N/A,Disabled
0,2956,notepad.exe,0x8244bc20,0x2a40000,0x2a40fff,Vad ,PAGE_READWRITE,0,0,0x8428ac40,N/A,Disabled
0,2956,notepad.exe,0x824d1f28,0x2a00000,0x2a00fff,VadS,PAGE_EXECUTE_READWRITE,1,1,0x8244bc20,N/A,Disabled
0,2956,notepad.exe,0x865beac8,0x29d0000,0x29d1fff,Vad ,PAGE_READONLY,0,0,0x824d1f28,N/A,Disabled
0,2956,notepad.exe,0x842be2f8,0x2920000,0x2985fff,Vad ,PAGE_READONLY,0,0,0x865beac8,\\ProgramData\\Microsoft\\Windows\\Caches\\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000002.db,Disabled
0,2956,notepad.exe,0x8429ddf8,0x29e0000,0x29e3fff,Vad ,PAGE_READONLY,0,0,0x865beac8,\\ProgramData\\Microsoft\\Windows\\Caches\\cversions.2.db,Disabled
0,2956,notepad.exe,0x8429bad0,0x29f0000,0x29f0fff,Vad ,PAGE_READONLY,0,0,0x8429ddf8,\\ProgramData\\Microsoft\\Windows\\Caches\\{7CD55808-3D38-4DD5-90C9-62F0E6EE60D4}.2.ver0x0000000000000001.db,Disabled
0,2956,notepad.exe,0x842784f8,0x2a20000,0x2a20fff,Vad ,PAGE_READONLY,0,0,0x824d1f28,\\Windows\\System32\\oleaccrc.dll,Disabled
0,2956,notepad.exe,0x842840d8,0x2a30000,0x2a31fff,Vad ,PAGE_READONLY,0,0,0x842784f8,N/A,Disabled
0,2956,notepad.exe,0x84287af8,0x2ad0000,0x2bcffff,Vadm,PAGE_READWRITE,247,1,0x8244bc20,N/A,Disabled
0,2956,notepad.exe,0x8244bbd8,0x2a70000,0x2a70fff,Vad ,PAGE_READWRITE,0,0,0x84287af8,N/A,Disabled
0,2956,notepad.exe,0x8423c150,0x2a80000,0x2a84fff,Vad ,PAGE_WRITECOPY,5,0,0x8244bbd8,\\Windows\\System32\\en-US\\oleaccrc.dll.mui,Disabled
0,2956,notepad.exe,0x8661a330,0x2bd0000,0x2bd1fff,VadS,PAGE_EXECUTE_READWRITE,2,1,0x84287af8,N/A,Disabled
0,2956,notepad.exe,0x8428f9f8,0x717b0000,0x717d9fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x842ab4b0,\\Windows\\System32\\msls31.dll,Disabled
0,2956,notepad.exe,0x84278638,0x689f0000,0x6946ffff,Vad ,PAGE_EXECUTE_WRITECOPY,10,0,0x8428f9f8,\\Windows\\System32\\ieframe.dll,Disabled
0,2956,notepad.exe,0x8429bcc0,0x2e70000,0x306ffff,Vadm,PAGE_READWRITE,306,1,0x84278638,N/A,Disabled
0,2956,notepad.exe,0x842ab8b0,0x2d90000,0x2d90fff,Vad ,PAGE_READONLY,0,0,0x8429bcc0,N/A,Disabled
0,2956,notepad.exe,0x842be470,0x2cd0000,0x2cd0fff,Vadm,PAGE_READWRITE,1,1,0x842ab8b0,N/A,Disabled
0,2956,notepad.exe,0x842bf608,0x2da0000,0x2da0fff,Vadm,PAGE_READWRITE,1,1,0x842ab8b0,N/A,Disabled
0,2956,notepad.exe,0x84287aa8,0x35c0000,0x35c0fff,Vadm,PAGE_READWRITE,1,1,0x8429bcc0,N/A,Disabled
0,2956,notepad.exe,0x842ab7d8,0x3070000,0x3070fff,Vad ,PAGE_READWRITE,0,0,0x84287aa8,\\Users\\Hoxed\\AppData\\Local\\Microsoft\\Windows\\Explorer\\thumbcache_idx.db,Disabled
0,2956,notepad.exe,0x8432c608,0x3620000,0x3623fff,Vad ,PAGE_READONLY,0,0,0x84287aa8,\\ProgramData\\Microsoft\\Windows\\Caches\\cversions.2.db,Disabled
0,2956,notepad.exe,0x842c0240,0x6fde0000,0x6fdebfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x84278638,\\Windows\\System32\\mssprxy.dll,Disabled
0,2956,notepad.exe,0x842785f0,0x6a550000,0x6a58bfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x842c0240,\\Windows\\System32\\oleacc.dll,Disabled
0,2956,notepad.exe,0x842c0178,0x6b240000,0x6b26afff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x842785f0,\\Program Files\\Internet Explorer\\ieproxy.dll,Disabled
0,2956,notepad.exe,0x8424b9a0,0x713c0000,0x71557fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x842c0240,\\Windows\\System32\\networkexplorer.dll,Disabled
0,2956,notepad.exe,0x842879e0,0x70a00000,0x70a9ffff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8424b9a0,\\Windows\\System32\\SearchFolder.dll,Disabled
0,2956,notepad.exe,0x84352058,0x71560000,0x71591fff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x8424b9a0,\\Windows\\System32\\winmm.dll,Disabled
0,2956,notepad.exe,0x8427db98,0x71fe0000,0x71fe5fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8428f9f8,\\Windows\\System32\\IconCodecService.dll,Disabled
0,2956,notepad.exe,0x842864a8,0x71e50000,0x71e7dfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8427db98,\\Windows\\System32\\shdocvw.dll,Disabled
0,2956,notepad.exe,0x842be2b0,0x71e40000,0x71e48fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x842864a8,\\Windows\\System32\\linkinfo.dll,Disabled
0,2956,notepad.exe,0x842be268,0x71f10000,0x71f5dfff,Vad ,PAGE_EXECUTE_WRITECOPY,8,0,0x842864a8,\\Windows\\System32\\actxprxy.dll,Disabled
0,2956,notepad.exe,0x8251bf08,0x72070000,0x720a0fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8427db98,\\Windows\\System32\\EhStorShell.dll,Disabled
0,2956,notepad.exe,0x86617130,0x71ff0000,0x71ffafff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8251bf08,\\Windows\\System32\\cscapi.dll,Disabled
0,2956,notepad.exe,0x8255f9c8,0x72000000,0x7206ffff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x86617130,\\Windows\\System32\\ntshrui.dll,Disabled
0,2956,notepad.exe,0x84284448,0x720b0000,0x7221efff,Vadm,PAGE_EXECUTE_WRITECOPY,4,0,0x8251bf08,\\Windows\\System32\\ExplorerFrame.dll,Disabled
0,2956,notepad.exe,0x8429cb70,0x75e40000,0x75f13fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x861c4498,\\Windows\\System32\\kernel32.dll,Disabled
0,2956,notepad.exe,0x824dc0c8,0x74770000,0x7490dfff,Vadm,PAGE_EXECUTE_WRITECOPY,4,0,0x8429cb70,\\Windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\\comctl32.dll,Disabled
0,2956,notepad.exe,0x8423c560,0x74190000,0x7428afff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x824dc0c8,\\Windows\\System32\\WindowsCodecs.dll,Disabled
0,2956,notepad.exe,0x8428fa40,0x73d30000,0x73d39fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8423c560,\\Windows\\System32\\slc.dll,Disabled
0,2956,notepad.exe,0x84286538,0x73560000,0x73575fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8428fa40,\\Windows\\System32\\thumbcache.dll,Disabled
0,2956,notepad.exe,0x842c0288,0x734c0000,0x7351bfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x84286538,\\Windows\\System32\\StructuredQuery.dll,Disabled
0,2956,notepad.exe,0x8662f968,0x74040000,0x7404efff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8428fa40,\\Windows\\System32\\samcli.dll,Disabled
0,2956,notepad.exe,0x842b4870,0x73df0000,0x73e10fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x8662f968,\\Windows\\System32\\ntmarta.dll,Disabled
0,2956,notepad.exe,0x8428add8,0x74060000,0x74068fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8662f968,\\Windows\\System32\\netutils.dll,Disabled
0,2956,notepad.exe,0x8429de98,0x74370000,0x7439efff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x8423c560,\\Windows\\System32\\duser.dll,Disabled
0,2956,notepad.exe,0x8687c208,0x742c0000,0x742d2fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x8429de98,\\Windows\\System32\\dwmapi.dll,Disabled
0,2956,notepad.exe,0x842875b0,0x74290000,0x742befff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x8687c208,\\Windows\\System32\\xmllite.dll,Disabled
0,2956,notepad.exe,0x82480448,0x745f0000,0x7462ffff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x8429de98,\\Windows\\System32\\uxtheme.dll,Disabled
0,2956,notepad.exe,0x86631278,0x743a0000,0x74451fff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x82480448,\\Windows\\System32\\dui70.dll,Disabled
0,2956,notepad.exe,0x8251bde8,0x74630000,0x74724fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x82480448,\\Windows\\System32\\propsys.dll,Disabled
0,2956,notepad.exe,0x8662f920,0x74730000,0x74741fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8251bde8,\\Windows\\System32\\samlib.dll,Disabled
0,2956,notepad.exe,0x8424b370,0x758b0000,0x758bbfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824dc0c8,\\Windows\\System32\\cryptbase.dll,Disabled
0,2956,notepad.exe,0x8244c118,0x757b0000,0x757c8fff,Vad ,PAGE_EXECUTE_WRITECOPY,10,0,0x8424b370,\\Windows\\System32\\srvcli.dll,Disabled
