TreeDepth,Offset,Name,Size
0,0x3eba2470,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ParentalControls-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3eba2970,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-OpticalMediaDisc-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3eba2a20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Security-SPP-Component-SKU-Enterprise-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba2e50,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-OpticalMediaDisc-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba32d8,\\Windows\\System32\\en-US\\KernelBase.dll.mui,128
0,0x3eba35e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Editions-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba3aa0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ShareMedia-ControlPanel-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3eba3b48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-EnterpriseEdition-wrapper~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba3d20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Display-ChangeDesktopBackground-Disabled-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba3f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Editions-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba4490,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-Sensors-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba45b8,\\Windows\\System32\\wsnmp32.dll,128
0,0x3eba4970,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-Sensors-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba4b48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-Sensors-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3eba4f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-Premium-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba51b0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-SideShow-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba5710,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MSMQ-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3eba58e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-SideShow-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3eba5b48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-SideShow-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba5d20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-SideShow-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3eba5df8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Security-SPP-Component-SKU-HomePremium-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba6600,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MSMQ-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba6860,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MSMQ-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba6a38,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MSMQ-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3eba7028,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Server-Help-Package.ClientEnterprise~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba7358,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-HomeBasic-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3eba7480,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Shell-HomeGroup-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba75b8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-HomeBasic-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3eba7790,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-HomeBasic-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3eba7dc8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-Enterprise-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebab0d0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PeerToPeer-Full-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebab5b0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PeerToPeer-Full-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebab788,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PeerDist-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebabce8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PeerDist-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebabe58,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PeerDist-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebac260,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoPremiumPackage~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebac4c0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebac9c0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoPremiumPackage~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebacae8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SecureStartup-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebacc20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoPremiumPackage~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebacf80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoBasicPackage~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebaeb48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebaed20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebaf410,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RasRip-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebaf5e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RasCMAK-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebafb48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RasRip-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebafd20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RasCMAK-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebaff80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RasCMAK-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb0258,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RecDisc-SDP-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb0310,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SecureStartup-Basic-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb07b8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RecDisc-SDP-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb0990,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RDC-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb0dc8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RDC-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb11f0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb1298,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RecDisc-SDP-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb1438,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PeerDist-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb18b0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Gadget-Platform-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb1bd8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoPremiumPackage~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb1e30,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-Foundation-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb2520,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RemoteFX-RemoteClient-Setup-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb25d8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Starter-Features-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb2a18,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RemoteFX-VM-Setup-LanguagePack~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb2bf0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RemoteAssistance-Package-Client~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb3258,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SampleContent-Ringtones-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb3380,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb37b8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SampleContent-Ringtones-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb3990,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SampleContent-Music-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb3bf0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SampleContent-Music-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb3dc8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RemoteFX-VM-Setup-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb3ef0,\\Users\\Hoxed\\Favorites\\MSN Websites\\MSN Entertainment.url,128
0,0x3ebb4318,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnca00f.cat,128
0,0x3ebb4628,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAPE-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb4888,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAPS-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb4ae0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ServicingBaseline-Ultimate-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb4cb8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAPE-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb4f18,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAPE-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb5028,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Server-Help-Package.ClientStarter~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb5238,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-GPUPipeline-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb58c8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-GPUPipeline-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb59f0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ShareMedia-ControlPanel-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb5e50,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Gadget-Platform-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb60c0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Disk-Diagnosis-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb61f8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Disk-Diagnosis-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebb63d0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-DesktopWindowManager-uDWM-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb6e58,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Common-Modem-Drivers-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb6f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ServicingBaseline-Ultimate-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb7598,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx,128
0,0x3ebb7b38,\\Windows\\System32\\en-US\\sdclt.exe.mui,128
0,0x3ebb7c70,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Sidebar-Killbits-SDP-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb90c8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Shell-MultiplayerInboxGames-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb9238,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-RasCMAK-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb9360,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb96f0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SecureStartup-Basic-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebb98c8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ProfessionalEdition~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebb9b28,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ProfessionalEdition~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb9d00,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-ProfessionalEdition-wrapper~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebb9db0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebbd028,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-BLB-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebbd238,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-Enterprise-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebbd718,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-HomeBasic-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebbd8f0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-Enterprise-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebbde50,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Branding-Enterprise-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebbe558,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHB-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebbe990,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHB-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebbebf0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHB-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebbef80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHB-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebbf410,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHP-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebbf670,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAPE-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebbfb48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHP-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebbfda8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHP-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebbff80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Help-CoreClientUAHP-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebc1410,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebc1970,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebc1b48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebc1da8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebc1f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-PremiumTools-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebc20e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-Foundation-Starter-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebc2220,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-Foundation-Starter-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebc26f8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-Foundation-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3ebc2958,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-Foundation-Starter-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebc2b30,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Printing-Foundation-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebc2c58,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-SecureStartup-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3ebc2f80,\\$Directory,128
0,0x3ebc4368,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoBasicPackage~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3ebc4710,\\Windows\\System32\\drivers\\nsiproxy.sys,128
0,0x3ebc4a20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoBasicPackage~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3ebc4f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-PhotoBasicPackage~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
