TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,Fileoutput
0,1268,msdtc.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x731f0000,0x111000,MSDTCTM.dll,C:\\Windows\\System32\\MSDTCTM.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x73410000,0x92000,MSDTCPRX.dll,C:\\Windows\\System32\\MSDTCPRX.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x733b0000,0x53000,MTXCLU.DLL,C:\\Windows\\System32\\MTXCLU.DLL,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x6fa10000,0x3b000,CLUSAPI.dll,C:\\Windows\\System32\\CLUSAPI.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x755f0000,0x11000,cryptdll.dll,C:\\Windows\\System32\\cryptdll.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x71d30000,0x14000,RESUTILS.dll,C:\\Windows\\System32\\RESUTILS.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x74ce0000,0x9000,VERSION.dll,C:\\Windows\\System32\\VERSION.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x75510000,0x17000,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x725b0000,0x9000,ktmw32.dll,C:\\Windows\\System32\\ktmw32.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x73850000,0x1d000,MSDTCLOG.dll,C:\\Windows\\System32\\MSDTCLOG.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x71560000,0x32000,WINMM.dll,C:\\Windows\\System32\\WINMM.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x73a80000,0x10000,XOLEHLP.dll,C:\\Windows\\System32\\XOLEHLP.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x752f0000,0x3c000,MSWSOCK.dll,C:\\Windows\\System32\\MSWSOCK.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x751b0000,0x44000,DNSAPI.dll,C:\\Windows\\System32\\DNSAPI.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\System32\\CRYPTBASE.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x72db0000,0x13e000,COMRES.DLL,C:\\Windows\\System32\\COMRES.DLL,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x731e0000,0x7000,msdtcVSp1res.dll,C:\\Windows\\System32\\msdtcVSp1res.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x731c0000,0x20000,MTxOCI.Dll,C:\\Windows\\System32\\MTxOCI.Dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x75820000,0x8000,secur32.dll,C:\\Windows\\System32\\secur32.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x75840000,0x1b000,SSPICLI.DLL,C:\\Windows\\System32\\SSPICLI.DLL,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x75450000,0x8000,credssp.dll,C:\\Windows\\System32\\credssp.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\System32\\RpcRtRemote.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x73df0000,0x21000,ntmarta.dll,C:\\Windows\\System32\\ntmarta.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x76060000,0x45000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1268,msdtc.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:44.000000 ,Disabled
0,1268,msdtc.exe,0x74cf0000,0x76000,FirewallAPI.dll,C:\\Windows\\system32\\FirewallAPI.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1268,msdtc.exe,0x77920000,0x57000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,2023-04-24 14:41:44.000000 ,Disabled
0,2128,SearchIndexer.,0xc60000,0x6a000,SearchIndexer.exe,C:\\Windows\\system32\\SearchIndexer.exe,N/A,Disabled
0,2128,SearchIndexer.,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,2128,SearchIndexer.,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x6f4a0000,0x17c000,TQUERY.DLL,C:\\Windows\\system32\\TQUERY.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x77920000,0x57000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x6f340000,0x159000,MSSRCH.DLL,C:\\Windows\\system32\\MSSRCH.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x73870000,0x1a3000,ESENT.dll,C:\\Windows\\system32\\ESENT.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x762d0000,0x1f000,IMM32.dll,C:\\Windows\\system32\\IMM32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x77980000,0x5000,psapi.dll,C:\\Windows\\system32\\psapi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x765b0000,0xc4a000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75820000,0x8000,secur32.dll,C:\\Windows\\system32\\secur32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75840000,0x1b000,SSPICLI.DLL,C:\\Windows\\system32\\SSPICLI.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75450000,0x8000,credssp.dll,C:\\Windows\\system32\\credssp.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x70b60000,0x5000,Msidle.dll,C:\\Windows\\system32\\Msidle.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x6fde0000,0xc000,mssprxy.dll,C:\\Windows\\system32\\mssprxy.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x74630000,0xf5000,propsys.dll,C:\\Windows\\system32\\propsys.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x6f980000,0x31000,tQuery.dll.mui,C:\\Windows\\system32\\en-us\\tQuery.dll.mui,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x73df0000,0x21000,ntmarta.dll,C:\\Windows\\system32\\ntmarta.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x76060000,0x45000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x71130000,0x116000,VSSAPI.DLL,C:\\Windows\\system32\\VSSAPI.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x73ce0000,0x14000,ATL.DLL,C:\\Windows\\system32\\ATL.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x71120000,0x10000,VssTrace.DLL,C:\\Windows\\system32\\VssTrace.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x74040000,0xf000,samcli.dll,C:\\Windows\\system32\\samcli.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x74730000,0x12000,SAMLIB.dll,C:\\Windows\\system32\\SAMLIB.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x74060000,0x9000,netutils.dll,C:\\Windows\\system32\\netutils.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x73c80000,0x47000,es.dll,C:\\Windows\\system32\\es.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x74170000,0xd000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x754b0000,0x29000,WINSTA.dll,C:\\Windows\\system32\\WINSTA.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75c00000,0x27000,CFGMGR32.dll,C:\\Windows\\system32\\CFGMGR32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x74f70000,0x17000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x758c0000,0x5f000,SXS.DLL,C:\\Windows\\system32\\SXS.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x75860000,0x4c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,2023-04-24 14:41:45.000000 ,Disabled
0,2128,SearchIndexer.,0x6eb30000,0xc6000,NaturalLanguage6.dll,C:\\Windows\\System32\\NaturalLanguage6.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x75a40000,0x11d000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x759a0000,0xc000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6e580000,0x4ac000,NLSData0009.dll,C:\\Windows\\System32\\NLSData0009.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6e230000,0x283000,NLSLexicons0009.dll,C:\\Windows\\System32\\NLSLexicons0009.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6e220000,0xc000,elscore.dll,C:\\Windows\\system32\\elscore.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6e190000,0x8a000,ElsLad.dll,C:\\Windows\\system32\\ElsLad.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6e010000,0x17a000,NLSData0000.dll,C:\\Windows\\System32\\NLSData0000.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6daf0000,0x452000,NLSData0416.dll,C:\\Windows\\System32\\NLSData0416.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6d5a0000,0x4dc000,NLSLexicons0416.dll,C:\\Windows\\System32\\NLSLexicons0416.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6d100000,0x28f000,NLSData000c.dll,C:\\Windows\\System32\\NLSData000c.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x6cb00000,0x5f4000,NLSLexicons000c.dll,C:\\Windows\\System32\\NLSLexicons000c.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2128,SearchIndexer.,0x68480000,0x1e9000,NLSData001b.dll,C:\\Windows\\System32\\NLSData001b.dll,2023-04-24 14:44:47.000000 ,Disabled
0,2128,SearchIndexer.,0x67e30000,0x649000,NLSLexicons001b.dll,C:\\Windows\\System32\\NLSLexicons001b.dll,2023-04-24 14:44:47.000000 ,Disabled
0,2128,SearchIndexer.,0x67c60000,0x1c1000,NLSData0021.dll,C:\\Windows\\System32\\NLSData0021.dll,2023-04-24 14:44:47.000000 ,Disabled
0,2128,SearchIndexer.,0x67a50000,0x20b000,NLSLexicons0021.dll,C:\\Windows\\System32\\NLSLexicons0021.dll,2023-04-24 14:44:47.000000 ,Disabled
0,2128,SearchIndexer.,0x67530000,0x357000,NLSData0013.dll,C:\\Windows\\System32\\NLSData0013.dll,2023-04-24 14:44:47.000000 ,Disabled
0,2128,SearchIndexer.,0x67060000,0x4c1000,NLSLexicons0013.dll,C:\\Windows\\System32\\NLSLexicons0013.dll,2023-04-24 14:44:47.000000 ,Disabled
0,2128,SearchIndexer.,0x69650000,0x1e9000,NLSData0003.dll,C:\\Windows\\System32\\NLSData0003.dll,2023-04-24 14:49:06.000000 ,Disabled
0,2128,SearchIndexer.,0x694e0000,0x164000,NLSLexicons0003.dll,C:\\Windows\\System32\\NLSLexicons0003.dll,2023-04-24 14:49:06.000000 ,Disabled
0,2316,wmpnetwk.exe,0x9a0000,0x117000,wmpnetwk.exe,C:\\Program Files\\Windows Media Player\\wmpnetwk.exe,N/A,Disabled
0,2316,wmpnetwk.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,2316,wmpnetwk.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6ec80000,0x7000,WSOCK32.dll,C:\\Windows\\system32\\WSOCK32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x73c30000,0x1c000,IPHLPAPI.DLL,C:\\Windows\\system32\\IPHLPAPI.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x73c20000,0x7000,WINNSI.DLL,C:\\Windows\\system32\\WINNSI.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x77920000,0x57000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74f70000,0x17000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74170000,0xd000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x754b0000,0x29000,WINSTA.dll,C:\\Windows\\system32\\WINSTA.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x73df0000,0x21000,ntmarta.dll,C:\\Windows\\system32\\ntmarta.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x76060000,0x45000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6ec00000,0x7e000,wmdrmdev.dll,C:\\Windows\\system32\\wmdrmdev.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6ea30000,0xf5000,drmv2clt.dll,C:\\Windows\\system32\\drmv2clt.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74ce0000,0x9000,VERSION.dll,C:\\Windows\\system32\\VERSION.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x70780000,0x59000,MFPlat.DLL,C:\\Windows\\system32\\MFPlat.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x73e50000,0x7000,AVRT.dll,C:\\Windows\\system32\\AVRT.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x772e0000,0x19d000,SETUPAPI.dll,C:\\Windows\\system32\\SETUPAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75c00000,0x27000,CFGMGR32.dll,C:\\Windows\\system32\\CFGMGR32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75be0000,0x12000,DEVOBJ.dll,C:\\Windows\\system32\\DEVOBJ.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x765b0000,0xc4a000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75bb0000,0x2d000,WINTRUST.dll,C:\\Windows\\system32\\WINTRUST.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75a40000,0x11d000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x759a0000,0xc000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6dfd0000,0x36000,upnp.dll,C:\\Windows\\system32\\upnp.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x70fa0000,0x58000,WINHTTP.dll,C:\\Windows\\system32\\WINHTTP.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x70f50000,0x4f000,webio.dll,C:\\Windows\\system32\\webio.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x70e20000,0xd000,SSDPAPI.dll,C:\\Windows\\system32\\SSDPAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x758c0000,0x5f000,SXS.DLL,C:\\Windows\\system32\\SXS.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x72780000,0xd000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x72760000,0x12000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6be80000,0xaf4000,wmp.dll,C:\\Windows\\system32\\wmp.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74460000,0x190000,gdiplus.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\\gdiplus.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x742c0000,0x13000,dwmapi.dll,C:\\Windows\\system32\\dwmapi.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6b270000,0xc0c000,wmploc.dll,C:\\Windows\\system32\\wmploc.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6b240000,0x2b000,ieproxy.dll,C:\\Program Files\\Internet Explorer\\ieproxy.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74190000,0xfb000,windowscodecs.dll,C:\\Windows\\system32\\windowscodecs.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6b210000,0x27000,wmpps.dll,C:\\Windows\\System32\\wmpps.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x6f6c0000,0x5a000,netprofm.dll,C:\\Windows\\System32\\netprofm.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x73e40000,0x10000,nlaapi.dll,C:\\Windows\\System32\\nlaapi.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74000000,0x8000,npmproxy.dll,C:\\Windows\\System32\\npmproxy.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74f50000,0x16000,GPAPI.dll,C:\\Windows\\system32\\GPAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2316,wmpnetwk.exe,0x74cf0000,0x76000,FirewallAPI.dll,C:\\Windows\\system32\\FirewallAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,2408,svchost.exe,0x620000,0x8000,svchost.exe,C:\\Windows\\system32\\svchost.exe,N/A,Disabled
